word,phonetic,translation,part_of_speech
precarious,,a. 不安全的，充满危险的；不牢靠的，不稳固的,a
autonomy,,n. 自治，自治权；人身自由，自主权,n
credibility,,n. 可信性，可靠性,n
onslaught,,n. 猛攻，猛袭,n
curtail,,vt. 缩短，消减；剥夺,v
correlation,,n. 相互关系，相关（性）,n
afflicting,,a. 痛苦的,a
simulation,,n. 假装；模拟,n
incongruous,,a. 不协调的，不一致的；不适宜的,a
remuneration,,n. 报酬,n
intermix,,v. 混入，混杂,v
paramount,,a. 最重要的，决定性的  n. 最高统治者,a
hypnotic,,a. 催眠的  n. 催眠药,a
suffice,,v. （使）满足，（使）满意；足够,v
technician,,n. 技术员，技师,n
apart,,ad. 相间隔；分离；除去  a. 分离的,ad
mainstream,,n. 主要倾向，主要趋势，主流；主流派爵士乐（介乎传统与现代之间者）  a. 主流的,n
flush,,v. 冲洗，清除；（使）发红；（使）脸红；奔流  n. 脸红，红光  a. 齐平的，同高的,v
stir,,v./n. 搅动；摇动；激动,v
odd,,a. 奇特的；临时的；奇数的,a
inject,,vt. 注射；注入，灌输,v
demand,,n. 要求；需求（量）  v. 需求；需要；询问,n
unsatisfactory,,a. 不能令人满意的,a
grid,,n. 格子，栅格；地图上的坐标方向；输电网，煤气输送网,n
aeroplane,,n. 飞机,n
controversial,,a. 争论的,a
wagon,,n. 四轮马车；大篷车,n
reputation,,n. 名誉，名声,n
tag,,n. 标签；附加语  v. 跟随；给……加标签；添加,n
excursion,,n. 远足，短途旅游；[物] 偏移，漂移,n
dizzy,,a. 头晕目眩的，眩晕的；（使）人头晕的,a
immune,,a. 免疫的，有免疫力的；有抵抗力的；不受影响的；免除的，免除惩罚的，豁免的,a
carve,,v. 切；雕刻,v
canoe,,n. 独木舟,n
geology,,n. 地质学；地质概况,n
directory,,n. 人名地址录；（电话）号码簿,n
mall,,n. 购物中心,n
vital,,a. 生死攸关的；极其重要的；有生命力的,a
droplet,,n. 小滴,n
reveal,,vt. 揭露；泄露；展现,v
visible,,a. 可见的，看得见的；有形的；明显的，显而易见的,a
conference,,n. （正式）会议,n
cholesterol,,n. 胆固醇,n
cube,,n. 立方形；立方,n
construct,,vt. 建造；构思，构筑；创立  {ˈkɒnstrʌkt} n. 构想，观念,v
calcium,,n. 钙,n
interval,,n. 间隔，幕间休息；间距,n
advent,,n. 到来；出现,n
aggressiveness,,n. 侵略；争斗；攻击,n
category,,n. 种类；类别；范畴,n
fault,,n. 缺点，瑕疵，毛病,n
confusion,,n. 困惑，糊涂；混淆；混乱，杂乱，无秩序状态，骚乱,n
wrinkle,,n. 皱纹  v. （使）起皱纹,n
huddle,,vi. 聚焦在一起  n. 杂乱的一堆；拥挤,v
clash,,v. 发生冲突；不协调；砰地相撞，发出刺耳的撞击声  n. 冲突；不协调；（金属等的）刺耳的撞击声,v
marble,,n. 大理石；弹子； [pl.] 弹子游戏,n
booth,,n. （隔开的）小房间；公用电话亭；售货棚,n
imitation,,n. 模仿；仿造；仿制品，假货，赝品,n
exceed,,v. 超过，胜过,v
cohesion,,v. 结合，团结；凝聚力,v
astound,,v. （使）震惊,v
absorb,,v. 吸收；吸引……的注意，使全神贯注；把……并入，同化,v
livestock,,n. <总称> 家畜，牲畜,n
decrease,,v. 减少，减小  /ˈdiːkriːs/ n. 减少；减少量,v
moral,,a. 道德的，伦理的  n. [pl.] 品行，道德；寓意，教训,a
weigh,,v. 称重；认真考虑，权衡,v
ceramic,,a. 陶器的  n. [pl.] 陶瓷器,a
acquisition,,n. 取得；获得物,n
character,,n. 性格，品质；性质，特性；人物，角色；（书写或印刷）符号，（汉）字,n
arrange,,v. 安排；排列,v
conservation,,n. 保存；保护,n
earthworm,,n. 蚯蚓；小人,n
entice,,v. 怂恿，引诱,v
manipulative,,a. 操纵别人的；老于世故的,a
memorise,,vt. 记住，熟记,v
retrenchment,,n. 节省；削减,n
motivational,,a. 动机的，有关动机的,a
reinforcement,,n. 增援，加强，加固,n
intervention,,n. 干涉，干预，介入,n
infirmity,,n. 虚弱，衰弱,n
glossy,,a. 有光泽的，光滑的,a
escalate,,v. （使）逐步增长或发展，（使）逐步升级,v
extravagance,,n. 奢侈，挥霍；放肆的言行,n
victimise,,v. （使）受害，迫害,v
evaluation,,n. 估价，评价,n
maternal,,a. 母亲的；母系的,a
crusade,,n. 十字军（远征）；斗争，运动  v. 加入十字军，投身正义运动,n
recalcitrant,,a. 顽抗的，反抗的,a
mortality,,n. 死亡率,n
taunt,,vt. 嘲笑，讥笑  n. [常pl.] 嘲弄的言语，讥讽,v
disseminate,,v. 散布，传播,v
sanction,,v. 批准，认可  n. 批准，认可；约束因素，约束力；[常pl.] 国际制裁,v
frustration,,n. 沮丧，不满,n
invert,,vt. （使）倒转，（使）颠倒,v
recipe,,n. 食谱；方法，秘诀，秘方,n
condense,,v. （使）压缩，精简；（使）凝结,v
unfortunately,,ad. 不幸地,ad
gather,,v. 聚焦，集合，聚拢；收集，采集；逐渐增加；猜想，推测,v
Cantonese,,n./a. 广东人（的）；广东话（的）,n
advertise,,vt. 为……做广告；宣传；（在报刊、电视、广播中）公告，公布,v
utility,,n. 功用，效用； [常pl.] 公用事业,n
exhibit,,n. 展览品  v. 陈列，展览；显示,n
irrevocable,,a. 无法取消的，不能改变的,a
shelter,,n. 掩蔽（处），隐蔽（处）；住所；保护  v. 掩蔽；躲避,n
stock,,n. 储备品；股票； <总称> 家畜  v. 储备  a. 常备的,n
devise,,vt. 设计，发明,v
career,,n. 生涯；经历；职业,n
humidity,,n. 湿度；潮湿,n
hollow,,a. 空的，空洞的；（声音）沉闷的；虚伪的，空虚的  v. 挖空，凿空,a
statistic,,n. 统计数值；统计学,n
bark,,vi. 吠叫  n. 犬吠声；树皮,v
burrow,,v. 挖掘，钻进；翻寻  n. 地洞,v
equivalent,,a. 相等的，等量的  n. 相等物，等价物,a
fatigue,,n. 疲劳，劳累  v. （使）疲劳,n
bibliography,,n. 参考书目；书目；文献学,n
probable,,a. 很可能的，大概的,a
fortnight,,n. 两星期，十四天,n
treadmill,,n. （人或畜力的）踏车；累人的活；单调的例行工作，乏味繁重的工作,n
flavour,,n. 风味，滋味  vt. 给……调味,n
asymmetry,,n. 不对称,n
lethal,,a. 致命的，破坏性的，毁灭性的；有害的,a
stare,,n./vi. 盯,n
bungalow,,n. （带走廊的）平房,n
colony,,n. 殖民地；（动植物的）群体,n
stab,,v. 刺，戳,v
fingerprint,,n. 指纹，手印,n
enthusiasm,,n. 热情，热心，积极性；热衷的事物,n
briefly,,ad. 暂时地；简要地,ad
flint,,n. 火石，打火石,n
commodity,,n. 商品，货物；日用品,n
mixture,,n. 混合（物）,n
tendency,,n. 倾向，趋向,n
lane,,n. 小巷；行车道,n
assess,,vt. 评定；估价,v
inductive,,a. 诱导的，归纳的,a
session,,n. 一场，一节；会议；集会,n
constrain,,vt. 迫使；约束,v
negative,,a. 否定的，反面的；消极的；负的，阴性的  n. 负数；（照相的）底片,a
unwrap,,vt. 打开，解开；除去包装,v
punctual,,a. 守时的；准时的,a
intake,,n. 吸入，纳入；进气口，入口,n
penetration,,n. 进入，穿过；洞察力，领悟力,n
municipal,,a. 市的，市政的；地区的；内政的,a
deficit,,n. 不足额，赤字,n
triumphant,,a. 得胜的；得意洋洋的；狂欢的,a
plagiarise,,v. 剽窃，抄袭,v
reptile,,n. 爬行动物，爬虫类；卑鄙的人,n
circumscribe,,vt. 在……周围画线；限制,v
patronage,,n. 赞助；支持；光顾；任免权,n
analogy,,n. 类推；类比,n
precedent,,n. 先例，范例；惯例,n
obscurity,,n. 模糊；费解；不出名,n
ascertain,,vt. 弄清，查明；确定,v
esteem,,n./vt. 尊重；尊敬,n
legitimacy,,n. 合法性；正统性,n
discrepancy,,n. 不同；矛盾,n
benevolent,,a. 善心的，仁心的,a
malevolent,,a. 有恶意的；恶毒的,a
downsize,,v. 缩小，紧缩,v
lunar,,a. 月的；月亮的,a
complicated,,a. 复杂的；难懂的,a
handle,,v. 处理；操作，操纵；触，抚摸  n. 手柄，把手,v
innovation,,n. 革新，创新,n
glitter,,n./vi. 闪光,n
feedback,,n. 反馈；反馈信息,n
subsequent,,a. 继……之后的，随后的,a
shark,,n. 鲨鱼；诈骗者,n
council,,n. 理事会，委员会,n
venomous,,a. 有毒的；分泌毒液的；恶意的，狠毒的,a
intellectual,,n. 知识分子  a. 智力的；理智的,n
strain,,v./n. 拉紧，绷紧；扭伤，拉伤；（使）过劳，（使）极度紧张,v
champion,,n. 冠军,n
leukaemia,,n. 白血病,n
terminology,,n. （某学科的）专门用语；术语,n
centennial,,n. 百年纪念  a. 一百年的,n
Mediterranean,,a. 地中海（式）的  n. 地中海,a
outdo,,vt. 超越，胜过,v
discipline,,vt. 训练，训导  n. 学科；纪律；处分,v
consequent,,a. 作为结果的；随之发生的,a
fulfil,,vt. 实现，完成；满足,v
element,,n. 要素；元素； [the -s] 基本原理,n
segment,,n. 片段；部分；节；线段；（橘子等的）瓣,n
orchestra,,n. 管弦乐队,n
muscle,,n. 肌肉；体力；力量，实力,n
function,,vi. 运行，起作用  n. 功能；职责，作用；函数,v
metaphor,,n. 隐喻，暗喻,n
delegate,,n. 代表，代表团成员  /ˈdelɪgeɪt/ vt. 委派……为代表；授（权）给……，把……委托给……,n
fragile,,a. 脆弱的；虚弱的；易碎的；易受伤害的,a
radiate,,v. 发光；发热；辐射,v
situated,,a. 位于……的；处于……境地的,a
invader,,n. 入侵者,n
complete,,a. 彻底的；完成的；绝对的  vt. 完成；结束,a
kit,,n. 成套工具  v. 装备,n
generate,,vt. 发生，生产（光、热、电等）；引起，导致,v
remote,,a. 远的，长久的；遥远的，偏僻的；远程的；关系疏远的，脱离的；绝少的，微乎其微的；孤高的，冷淡的,a
stove,,n. 炉,n
avoid,,vt. 避免；躲开,v
dismiss,,v. 解雇，解散；驳回，不受理,v
bucket,,n. 水桶,n
owl,,n. 猫头鹰,n
absenteeism,,n. 旷课；旷工,n
apparent,,a. 显然的；表面上的,a
succumb,,vi. 屈服，屈从；（因……）死亡,v
stretch,,v. 伸展；延伸，延续，拉长；使倾注全力，使紧张  n. 一段（时间、路径）；伸展，延伸，延续,v
minister,,n. 部长；外交使节；牧师,n
combustion,,n. 燃烧；燃烧过程,n
veterinary,,a. 兽医的,a
plausible,,a. 似有道理的，貌似真实的；嘴巧的,a
elucidate,,vt. 阐明，使……清楚,v
transient,,a. 短暂的，转瞬即逝的  n. 在某地短暂停留或工作的人,a
sanitation,,n. （公共）卫生，卫生设施,n
distortion,,n. 扭曲，变形；曲解，歪曲,n
altruistic,,a. 无私的，为他人着想的,a
climatic,,a. 气候（上）的,a
pragmatic,,a. 务实的；实事求是的；实用主义观点的,a
dwindle,,v. （使）变小，（使）缩小,v
disdain,,v./n. 鄙视，蔑视,v
constituent,,n. 成分，要素；选区内的选民  a. 组成的；有宪法制定或修改权的,n
impetus,,n. 推动，促进，刺激；推动力,n
malleable,,a. 可塑的；易改变的,a
renaissance,,n. [the R-] （欧洲14至16世纪的）文艺复兴，文艺复兴时期；（文学、艺术等的）复兴、新生,n
incongruity,,n. 不和谐，不相称；不协调或不一致的事物,n
instinctual,,a. 本能的,a
pedigree,,n. 家谱；门第；血统,n
scuffle,,n./vi. 扭打，混战,n
treatise,,n. 论文；专著,n
hypothetical,,a. 假设的，假定的；爱猜想的,a
smother,,v. 厚厚的覆盖；（使）窒息；把（火）闷熄,v
excess,,n. 超越；过量  /ˈekses/ a. 过量的，额外的,n
spine,,n. 脊椎，脊柱；（动植物的）刺，刺毛；书脊；<喻> 中心,n
stress,,n. 压力；重音；强调，重点，着重  vt. 强调；重读,n
smooth,,a. 顺利的；流畅的；协调的,a
incur,,vt. 招致，遭受,v
missile,,n. 发射物；导弹，飞弹,n
compulsively,,ad. 强制地；禁不住地,ad
wrap,,v. 裹；包；缠绕,v
confine,,vt. 限制，仅限于；管制，禁闭  n. [pl.] 界限，范围,v
limitation,,n. 限制；局限,n
chain,,n. 链，链条；一连串，一系列； [pl.] 枷锁，镣铐；联号，连锁店  vt. 用链条拴住,n
sip,,v. 小口地喝；吸吮,v
tedious,,a. 冗长乏味的，单调的,a
pathology,,n. 病理学；病变,n
setting,,n. 环境；背景；安置,n
mood,,n. 心情，情绪,n
extinct,,a. 灭绝的；废弃的,a
aridity,,n. 干旱；乏味,n
vision,,n. 想象力；视力，视觉；梦幻，幻觉,n
sausage,,n. 香肠,n
organism,,n. 生物；有机体,n
surveillance,,n. 监视，盯梢,n
senior,,a. 资格较老的；年长的  n. 较年长者；（中学或大学的）毕业班学生,a
vague,,a. 模糊的；含糊的,a
translate,,v. 翻译,v
poverty,,n. 贫穷,n
breakwater,,n. 防浪堤,n
modify,,vt. 更改，修改；（语法上）修改,v
clockwise,,a./ad. 顺时针方向的/地,a
isolate,,vt. 使陆离，使孤立,v
highlight,,vt. 强调，突出；以强烈光线照射；集中注意力于  n. 最精彩的部分，最重要的事件,v
moist,,a. 湿润的，潮湿的,a
threaten,,v. 威胁，恐吓；预示（危险）快要来临；是……的征兆，可能发生,v
underling,,n. 职位低的人，下属,n
medium,,n. 媒质，媒介；工具，手段；（细菌等的）生存环境  a. 中等的；平均的,n
detail,,n. 细节，详情；枝节，琐事  vt. 详述，详细说明,n
compile,,vt. 汇编；编纂,v
induction,,n. 就职；归纳；感应,n
link,,n. 环节；联系，纽带  v. 连接，联系,n
foreland,,n. 前沿地；岬角,n
unemployment,,n. 失业；失业人数,n
option,,n. 选择（权）；（供）选择的物（或人）；选课,n
bay,,n. 海湾,n
slogan,,n. 标语，口号,n
instinct,,n. 本能，直觉；天性,n
marsh,,n. 沼泽；湿地,n
mental,,a. 心理的，精神的；智力的,a
hospitality,,n. （对客人的）友好款待，好客；盛情；招待礼节,n
origin,,n. 起源；[常pl.] 出身,n
array,,n. 陈列；大批  vt. 部署,n
remain,,v. 保持；仍旧是；剩下  n. [pl.] 残余；遗迹；残骸，遗体,v
comprehension,,n. 理解；理解力,n
journal,,ｎ. 杂志；日报；日志,
notorious,,a. 著名的，众所周知的；声名狼藉的,a
cash,,n. 现金，现款  vt. 把……兑现,n
valid,,a. 有效的，具有法律效力的；正当的；有根据的，有理的,a
enrich,,vt. 充实，使丰富；使富裕,v
tab,,n. 标签,n
equation,,n. 方程式，等式；平衡；等同，相等,n
miracle,,n. 奇迹；奇事,n
worthy,,a. 有价值的；值得的,a
irrigation,,n. 灌溉；冲洗,n
chief,,a. 主要的；为首的,a
remedy,,n. 药品；治疗法；补救  vt. 治疗；补救,n
accelerate,,v. 加速；促进,v
thoughtful,,a. 沉思的；体贴的,a
brunt,,n. 冲击；冲力,n
prominence,,n. 突出，显著；卓越；重要,n
compass,,n. 罗盘，罗盘仪；界限，范围； [pl.] 圆规,n
inaugurate,,vt. 开始，开创；为……举行就职典礼；为……举行开幕式；为……举行落成仪式,v
suppress,,vt. 压制，镇压；禁止发表；查禁；抑制（感情等），忍住；阻止……的生长（或发展）,v
perpetuate,,vt. 使永存；使持续,v
configuration,,n. 结构，配置；轮廓，外形,n
replenish,,vt. 再斟（或装）满；添加，补充,v
encompass,,vt. 包含；包围；环绕,v
camouflage,,v./n. 掩饰，伪装,v
encapsulate,,vt. 装入胶囊；压缩；总结，概述,v
reinvigorate,,vt. 使重新振作；使恢复活力,v
repatriate,,v. 把（某人）遣返回国；归国,v
tensile,,a. 拉力的，张力的；可延展的，可伸长的,a
solidify,,v. 巩固，确保；凝固，（使）固化；团结,v
propagate,,v. 繁殖，增殖；传播，宣传，使普及,v
germinate,,v. （使）发芽，（使）生长；发展,v
unbeatable,,a. 无敌的，不可战胜的,a
accredit,,vt. 信任，相信，委任，授权；把……归于,v
disorientate,,vt. 使失去方向感；使迷茫，使不知所措（= disorient）,v
slumber,,v. 睡眠（尤指睡得安稳而舒服），安睡  n. [常pl.] 睡眠，安睡,v
sufficient,,a. 足够的，充分的,a
antiquity,,n. 古，古老；古代；古人；古迹，古物,n
pretend,,v. 装作，假装,v
dominant,,a. 占优势的；统治的；居高临下的,a
privacy,,n. 隐私，私事；隐私权,n
pilot,,n. 飞行员，引航员  vt. 驾驶，为……引航,n
