word,phonetic,translation,part_of_speech
water,,水；雨水,n
august,,八月,n
square,,正方形的；平方的；直角的 v.  求平方；求…的面 n. 正方形；平方；广场,adj
careless,,粗心的；草率的；随便的；不关心的；满不在乎的,adj
twice,,两倍；两次,adv
soap,,肥皂,n
morning,,早晨；上午,n
part,,一部分；部分；零件；角色；职责；作用；器官,n
their,,adj&pron.  他们的,
percent,,百分之… n. 百分比；百分率,adj
thirteen,,十三；十三个,num
point,,要点；观点；点；小数点；时刻；地点；尖；尖端；分数；得分,n
bike,,自行车,n
general,,一般的；普通的；普遍的；全体的；笼统的；大体的 n.  将军；一般原则,adj
east,,向东方 adj. 东方的；来自东方的 n. 东；东部,adv
sixteen,,十六；十六个,num
hospital,,医院,n
park,,停放 n. 公园；停车场,v
eighth,,第八 n.  八分之一,num
clear,,清晰地；清楚地 adj. 清楚的；明白的；无疑的；确信的；晴朗的；清澈的,adv
clean,,清洁的；干净的；爱清洁的；清白的；公正的,adj
meal,,膳食；一餐；一顿；进餐,n
sock,,重击；痛打,v
someone,,有人；某人,pron
third,,第三 n.  三分之一,num
build,,建筑；建造；盖；造 n. 体格；体形；身材,v
mean,,[meant-meant] 表示…的意思；意欲；打算；意指；意味着,v
meat,,肉,n
chew,,咀嚼；咬住；不停地啃,v
hurry,,使加快；催促；急运；急派；匆忙；赶紧 n.  急忙；匆忙；仓促,v
schoolbag,,书包,n
chopsticks,,筷子,n
path,,小路；小径；路线；途径；路径,n
trip,,旅游；旅行；出行 v. 绊；绊倒,n
casually,,偶然地；随便地；临时地,adv
record,,记录；记载；唱片；最高纪录；最佳成绩；记录；记载；唱片；最高纪录；最佳成绩,n
railway,,铁道；铁路,n
strict,,严格的；严厉的；严谨的；精确的；完全的,adj
modest,,谦虚的；谨慎的；适度的,adj
you,,你；你们,pron
jump,,n&v.  跳跃；跳过；猛涨；激增,
happen,,发生；碰巧；恰好,v
sofa,,沙发,n
pass,,经过；穿过；传递；传送；度过；通过；批准,v
past,,以前的；过去的；结束了的；不复存在的 prep. 晚于；在…之后 n.  昔日,adj
festival,,节；节日；喜庆日,n
mile,,英里,n
shock,,震动；冲击；震惊；惊愕；电震；电击；触电,n
milk,,挤 n. 牛奶,v
opportunity,,机会；良机,n
bill,,账单；议案；法案；纸币；钞票；单子；节目单；招贴；海报,n
pancake,,薄煎饼；烙饼,n
active,,活跃的；积极的；主动的；起作用的,adj
court,,献殷勤；追求；求爱；招致；导致 n. 法庭；法院；宫廷；朝廷；球场,v
easy,,容易的；不费力的；舒适的；安逸的；随和的；友善的,adj
whose,,谁的；那个的；那些的,pron
population,,人口；某领域的生物；族群；人口,n
route,,路线；路程,n
monday,,星期一,n
adult,,发育成熟的；成熟的；成人的 n. 成年人；成年动物,adj
relative,,相对的；比较的；有关的；相关的 n.  亲属；亲戚,adj
attitude,,态度；看法；意见,n
treatment,,治疗；疗法；对待；待遇；处理,n
mirror,,反映；反射；映照 n. 镜子,v
compare,,n&v.  比较；比喻,
bottle,,瓶子,n
hot,,热的；辣的；激烈的；热烈的；急躁的；易发怒的；最新的；热,adj
how,,怎么；怎样；多么；多少,adv
october,,十月,n
hotel,,旅馆；宾馆,n
term,,措词；术语；期限；任期；学期,n
spare,,备用的；多余的；空闲的 v.  留出；抽出；饶恕；不伤害；使免遭,adj
mine,,我的 v.  开矿；采矿 n. 矿；矿山；地雷；水雷,pron
mind,,头脑；精神；理智；智力；注意力；心思；意向；想法,n
chip,,削下 n. 碎片；芯片,v
business,,交易；生意；营业；商业；工作；任务；事务,n
tail,,附于其后；尾随；跟踪 n. 尾巴；尾状物；后部；尾部；踪迹,v
staff,,为…配备人员；任职于 n. 全体职工；工作人员；杠；棒；参谋部,v
possible,,可能的；做得到的；可接受的；合理的,adj
right,,正确的；正当的；公正的；右边的；合适的；健康的；正常的；直的,adj
march,,行军；前进；游行示威 n.  行进；行军；游行示威；进行；进展；[M-] 三月,v
meet,,[met-met] 遇见；碰到；接；和…见面；和…会面,v
answer,,回答；答复；解答；解决；作 n. 回答；答复；答案；解决办法,v
stage,,舞台；后台；平台；高台；楼层；楼架,n
borrow,,借；借入；借用；采用,v
junk,,丢弃；废弃 n. 废旧物品；破烂,v
waiter,,侍者；服务员,n
under,,在…下面；在…底下；少于；低于；在…管辖下；在…影响下,prep
purse,,钱包；女用小包,n
spotlight,,用聚光灯照；特别关注；突出报道 n. 聚光灯；公众的注意,v
represent,,作为…的代表；描述；表示；象征；描绘；表现；阐明；说明；扮演,v
quarter,,四分之一；季；季度；一刻钟；25分的硬币,n
die,,[dying]　死；死亡；消失；停止运行；渴望；消,v
dig,,挖（土等）；掘（洞） n. 挖苦；嘲讽,v
sometimes,,不时；有时；间或,adv
promise,,允诺；答应；有…可能；有希望 n.  承诺；诺言；可能性；希望,v
down,,向下；在下面；处于低等地位；处于潦倒状况 adj.  沮丧 prep. 沿着…而下,adv
hold,,[held-held] 拿；握；使保持某种状态,v
tale,,故事；传说,n
later,,后来；过一会儿 adj.  后来的；以后的；后面的；新近的；晚年的,adv
passport,,护照,n
lookout,,警戒；监视；■望台；监视哨；■望员；监视者；与个人有关的事情；任务,n
bird,,鸟；禽,n
club,,俱乐部；社团,n
talk,,说；讲话；交谈；谈论,v
tall,,高的；身材高的；难以置信的；难以办成的,adj
reply,,n&v.  回答；答复；以…作答,
train,,训练；培养 n. 列车；火车；一连串；一系列；行列,v
possibly,,大概；也许,adv
test,,n&v.  试验；测试；检验,
planet,,行星,n
count,,点…的数目；计算；把…算入；认为；看作；值得考虑；有重要意义,v
brown,,棕色的；褐色的 n.  棕色；褐色,adj
take,,[took-taken] 带；携带；需要；花费；拿；取得；接受；吃；喝；服(药,v
misleading,,令人误解的；导致错误结论的；引入歧途的；欺骗的；迷惑人的,adj
final,,最后的；最终的；决定性的；确定性的 n.  期末考试；决赛,adj
some,,大约；稍微 pron. 一些；若干 adj. 一些；若干；有些；某个；某一,adv
blank,,空白的；空着的；茫然的；无表情的,adj
rather,,相当；有点儿；宁愿；宁可；更确切地说,adv
importance,,重要,n
back,,回原处；回原状；向后；后仰着；还；以前；回；往回 n.  背；背部；后面,adv
miss,,未击中；未达到；未赶上；错过；思念；想念；未明白；避免；逃脱 n. 小姐,v
pound,,强烈打击；猛击；心怦怦跳；费力地移动 n. 磅；英镑,v
company,,公司；商号；陪伴；交往；同伴；朋友；客人；群；伙,n
just,,正好；恰恰正是；只是；仅仅；刚才；确实；真正地；非常；勉强地,adv
human,,人的；人性的；有人情味的；有人性的 n.  人,adj
notice,,注意到；察觉到 n.  注意；察觉；通知；布告,v
owner,,物主；所有人,n
hometown,,家乡的 n. 家乡,adj
relax,,放松；松弛；放宽；缓和,v
custom,,习惯；风俗；惯例,n
permission,,许可；允许,n
home,,家庭的；家用的；国内的 n. 家乡；家；家庭；原产地；发源地,adj
hole,,洞；孔眼；漏洞；缺陷,n
print,,印刷；出版；用印刷体写；冲洗,v
material,,物质的；实际的；客观存在的；重要的 n. 材料；原料；素材；布料,adj
although,,虽然；尽管；然而,conj
beach,,海滩；沙滩,n
baby,,婴儿,n
iron,,熨；烫 n. 铁；烙铁；熨斗,v
adverb,,副词,n
president,,总统；主席；校长；会长；董事长；总经理,n
explain,,讲解；说明,v
hum,,[hummed-hummed；humming] 哼曲子；发出嗡嗡声；忙碌；充满活力,v
basket,,篮；篓；筐,n
lunch,,午餐,n
hope,,n&v.  希望；期望,
thirteenth,,第十三 n.  十三分之一,num
attempt,,n&v.  尝试；企图；努力,
thick,,厚的；粗的；笨的；迟钝的；稠的；浓的；密的；密集的,adj
soon,,不久；即刻；早；快,adv
december,,十二月,n
tape,,系；捆；把…录在磁带上 n. 带子；磁带；录像带,v
balance,,使平衡；使均衡；称；权衡 n. 天平；称；均衡；平衡；结存；结欠,v
lock,,锁上；卡住 n.  锁；船闸,v
fear,,害怕；恐惧；恐惧的原因；令人恐惧的事物,n
song,,歌；歌曲；鸣声；歌声,n
cookie,,饼干,n
belt,,地带；地区；腰带；皮带,n
chop,,切；劈；砍 n. 〔羊、猪等〕排骨,v
cream,,奶油色的 n. 奶油；护肤霜；奶油色,adj
sense,,觉得；意识到 n. 感官；官能；感觉；判断力；见识,v
bell,,钟；铃；钟声；铃声,n
heavy,,重的；重型的；大量的；密集的；严重的；严厉的；剧烈的；繁重的；沉重,adj
canada,,加拿大,n
afford,,买得起；负担得起；提供；给予,v
field,,田地；田野；场地；领域；界；学科,n
underground,,地下的；秘密的；不公开的 n.  〈英〉地铁,adj
baseball,,棒球,n
dog,,狗；犬科动物,n
upset,,心烦的；苦恼的；不适的；心烦的；苦恼的；不适的 n. 困扰；麻烦；出乎意料的结局；困扰；麻烦；出乎意料的结局,adj
thief,,贼；小偷,n
embarrassed,,尴尬的；为难的；陷入困境的；窘迫的,adj
unpleasant,,使人不愉快的；厌恶的；煞风景的；不和的；不客气的,adj
skin,,皮；兽皮；毛皮；外皮；外壳,n
stamp,,邮票；印花；印；图章；标志；印记；跺脚；顿足,n
summer,,夏天；夏季,n
eight,,八,num
mention,,n&v.  提及；说起,
mad,,疯的；神经错乱的；恼火的；狂怒的；狂热的；着迷的,adj
barbecue,,在烤架上烧烤 n. 烧烤野餐；金属烤架,v
next,,接下去；然后；居后地；次于 adj. 下一个的；紧接在后的；接下来的,adv
stream,,流；涌 n. 小河；溪流；流；一股；一连串,v
member,,成员；会员,n
nurse,,护理；照料 n. 护士；保姆；保育员,v
man,,成年男子；男人 v. 在〔某系统、设备等上〕工作；使用；操纵〔某系统、设备等〕 interjection. 喂；嘿；啊呀〔用于强调正在说的话；尤在生气、吃惊、失望等时使用〕,n
stand,,[stood-stood] 站；站立；坐落；位于；继续存在；保持有效；处于特定状态,v
map,,在地图上标示出；绘制…的地图 n. 地图；图,v
together,,在一起；共同；一致地；协调地,adv
illness,,病；疾病,n
twenty,,二十；二十个,num
cigarette,,香烟,n
may,,modal verb. 可能；也许 n. 山楂花,
forward,,向前；向将来；从今往后 adj.  前部的；位于前面的,adv
could,,modal verb. 能；会；可以〔can 的过去式〕,
health,,健康；卫生；保健,n
positive,,积极的；正面的；肯定的；【电】正的；阳性的；确实的；明确的；十足的,adj
menu,,菜单,n
machine,,机器；机械,n
able,,能够…的；得以…的；有才干的；能力出,adj
evening,,傍晚；晚上,n
mend,,修理；修补；改良；改进；修正；改正；恢复健康；痊愈,v
return,,返回；回来；回复；回应；退回；回报 n.  返回；回来；偿还；归还；恢复；回,v
instance,,例子；实例；事例；情况,n
opera,,歌剧,n
mail,,邮寄 n. 邮政；邮递；邮件；邮包；电子邮件,v
use,,用；使用；耗费；消费 n.  使用；应用；用途；效用,v
feel,,感受到；觉得；体会到 n. 感觉,v
thrill,,兴奋；激动；引起激动的事物；震动；颤抖,n
main,,主要的；最重要的,adj
serve,,为…服务；任；招待；接待；伺候；符合；适用于；满足；供应,v
cough,,n&v.  咳；咳嗽,
smile,,微笑；露出笑容；笑；用微笑表示 n. 微笑；笑容,v
radio,,用无线电传送 n. 无线电广播；设备；收音机,v
solution,,解决；解答；解决办法；溶液,n
fine,,健康的；舒适的；极好的；优秀的；纤细的；细小的；精制的；高质量的,adj
find,,发现；找到 〔一直在寻找之物〕 n. 〔尤指通过挖掘或水下打捞找到的〕发现物,v
host,,主人；东道主；节目主持人；许多；大量,n
international,,国际的；世界的,adj
terrible,,极度的；厉害的；可怕的；骇人的；很糟的；极坏的,adj
combine,,联合；结合 n.  联合企业；联合收割机,v
waste,,浪费；未充分利用 n. 浪费；糟蹋；废料；废弃物,v
turtle,,海龟,n
comedy,,喜剧；喜剧性,n
pleasant,,舒适的；令人愉快的；讨人喜欢的,adj
equipment,,装备；配备,n
difficult,,困难的；难懂的；难以取悦的,adj
dry,,干的；干旱的；口渴的 v.  使干；使脱水,adj
film,,拍摄电影 n. 影片；电影；胶片；胶卷；薄层；薄膜,v
sort,,分类；整理 n. 种类；类别；某一种人；某一类人,v
pressure,,对…施加压力；迫使；说服 n. 压；压强；强制；压迫,v
fill,,装满；使充满；满足 n.  填满…的量；吃饱的量,v
heart,,心；心脏；内心；感情；勇气；热忱；中心；要点,n
dentist,,牙科医生,n
trash,,垃圾；废物；拙劣的文学作品；没用,n
feed,,[fed-fed] 喂；为…提供食物；吃；以…为,v
forget,,[forgot-forgotten] 忘记；遗忘,v
task,,任务；工作；作业,n
convenient,,方便的；便利的,adj
background,,出身背景；经历；背景资料；背景；底子,n
true,,真实的；确实的；真正的；真的；忠诚的；忠实的；准确的；精确的,adj
position,,安放；安置 n. 位置；方位；职位；职务；姿势；姿态；立场,v
neck,,颈；脖子；领圈；领口,n
since,,后来；自…以来；从…以后；因为；既然 prep. 自…以来；从…以后,"adv,conj"
handsome,,漂亮的；英俊的；端庄健美的；好看的；慷慨的；可观的,adj
soup,,汤,n
stair,,梯级,n
belong,,属于；应归入,v
dangerous,,危险的；不安全的,adj
best,,最好；最 adj. 最好的,adv
mess,,凌乱的状态；脏乱的状态；混乱的局面；困,n
sour,,酸的；酸味的；馊的；酸臭的；乖戾的；尖酸刻薄的；发酸的；酸痛的,adj
native,,出生地的；当地的 n.  土生土长者；本国人,adj
breath,,气息；呼吸的空气；呼吸；微风；轻微流动,n
ball,,球；球状物；舞会,n
hour,,小时；钟点；时间；时刻,n
repeat,,n&v.  重复；重说；重做,
nervous,,神经紧张的；情绪不安的；神经系统的；神经性的,adj
make,,[made-made] 做；制造；作出；制定；使；迫使；获得；挣得；成为；到达,v
