word,phonetic,translation,part_of_speech
solo,,以独力；单独地 adj. 单独的；单独进行的 n. 独奏；独唱；独舞,adv
tuition,,教学；讲授；指导；学费,n
permeate,,弥漫；遍布；散布；渗入；渗透,v
utopian,,乌托邦的；理想的,adj
schedule,,时刻表；日程安排表；清单；明细表 vt. 安排；排定,n
tame,,驯服的；顺从的；沉闷的；乏味的 vt. 制服；控制并利用；驯化；驯服,adj
adjoin,,贴近；与…毗连,vt
universe,,宇宙；世界；领域；范围,n
inherit,,继承,vt
overwhelming,,势不可挡的；压倒的；巨大的,adj
interpret,,解释；说明；口译,v
peculiar,,奇怪的；古怪的；特有的,adj
idiom,,习语；成语；风格；特色,n
diplomat,,外交官；外交家；有交际手腕的人；圆滑的人,n
hug,,紧抱在一起；互相拥抱 vt. 拥抱；紧抱；怀抱 n. 紧抱；热烈拥抱,vi
grant,,授给物 vt. 授予；给予,n
muscular,,肌肉发达的；强壮的；肌肉的,adj
sparkle,,发光；闪耀；闪烁；活跃；焕发 n. 闪光；闪耀；闪烁；活力；生气,vi
hum,,哼曲子；发嗡嗡声 vt. 哼 n. 嗡嗡声；营营声；嘈杂声,vi
staple,,主要的；经常需要的 n. 订书钉；U形钉；主食；主要产品 vt. 用订书钉订,adj
discount,,折扣 vt. 把…打折扣；不全信；漠视；低估,n
construct,,建造；构思 n. 建筑物；构想；观念,vt
royalty,,王族；版税,n
convert,,转变；转化；改变,vt
attempt,,尝试；试图；努力,vt
rivalry,,竞争；竞赛；对抗,n
relish,,享受；从…中获得乐趣 n. 享受；滋味；乐趣；调味品,vt
fluorescent,,荧光的；发荧光的,adj
division,,分；分割；部门；科；处；除法,n
superficial,,表面的；肤浅的,adj
executive,,执行的；行政的 n. 执行者,adj
navigation,,航行；航海；航空；导航；领航,n
melt,,融化；溶化；消散,v
stalk,,高视阔步地走 n. 茎；梗；柄 vt. 悄悄地跟踪,vi
whereas,,然而；但是；尽管,conj
pitch,,投掷；使猛然倒下；表达；定下特定程度；定调；架设；搭；扎；颠簸 n. 球场；程度；强度；高度；高音；沥青,v
casualty,,伤亡人员；死伤者；受害人；损失的东西,n
gauge,,测量仪表；厚度；直径；规格、尺寸 vt. 估计；判断；计量；度量,n
oriental,,东方的；东方人的；东方文化的,adj
electrical,,电的；电气科学的,adj
stall,,熄火；拖延；推迟 n. 货摊,v
protest,,['prəutest] n. 抗议；反对,v
sensitive,,敏感的；灵敏的；神经过敏的；容易生气的；易受伤害的,adj
classification,,分类；分级；分类法；类别；级别,n
brew,,冲泡；酝酿；行将发生 vt. 酿造；冲泡 n. 冲泡的饮料,vi
vacant,,空的；未被占用的；空缺的；茫然的；空虚的,adj
menace,,具有危险性的人；威胁；威吓 vt. 威胁；威吓,n
afford,,担负得起；提供,vt
invalid,,无效的；作废的；无可靠根据的；站不住脚的 n. 病弱者；残疾者,adj
curse,,诅咒；咒骂；天谴 n. 祸害；祸根；咒骂；诅咒；咒语,v
legitimate,,合情合理的；合理的；法律认可的 vt. 使合法,adj
appease,,平息；抚慰；姑息,vt
sieve,,筛子；漏勺 vt. 筛；滤,n
whereby,,凭此；借以；由于,adv
evaluate,,评价；估…的价,vt
status,,地位；身份；情形；状况,n
machinery,,机器；机械,n
shield,,防护物；护罩；盾 vt. 保护；防护,n
skip,,跳；蹦跳；跳绳 vt. 跳过；略过；漏过 n. 跳；蹦跳,vi
instantaneous,,瞬间的；即刻的,adj
phenomenon,,现象；迹象；非凡的人,n
quarterly,,按季度；一季一次 adj. 季度的；每季一次的 n. 季刊,adv
notify,,通知；告知；报告,vt
bibliography,,参考书目；书目,n
stream,,流出；涌出 n. 河；溪流；一股；一串,v
recur,,再发生；重现,vi
coalition,,结合体；同盟；结合；联合,n
generalize,,概括；归纳；推断；普及,vt
accumulate,,积累；堆积,v
crime,,罪；罪行；犯罪,n
dwarf,,矮小的；发育不全的 n. 矮子；侏儒 vt. 使显得矮小；使相形见绌,adj
heave,,举起；提起；扔；发出；起伏；隆起；呕吐；恶心 n. 举起；升降,v
leisure,,空闲时间；悠闲,n
nourish,,养育；喂养；滋养；怀有；增强,vt
grease,,油脂；润滑脂；润滑油 vt. 用油脂涂；给…加润滑油,n
allege,,断言；宣称；硬说,vt
pilgrim,,朝圣者,n
trigger,,扳机；引起反应的行动 vt. 触发；引起,n
assimilate,,被吸收；被消化；被同化 vt. 吸收；消化；使同化,vi
positive,,确实的；明确的；积极的；肯定的,adj
segregate,,使隔离；使分开,vt
addict,,有瘾的人；入迷的人 vt. 使成瘾；使入迷,n
prospect,,前景；前途；可能性；景象；景色；可能成为主顾的人；有希望的候选人,n
withhold,,拒绝；不给；抑制；制止,vt
comparable,,可比较的；类似的；比得上的,adj
discreet,,谨慎的；慎重的；审慎的,adj
specialize,,专攻；专门研究 vt. 使适应特殊目的；使专用于,vi
instance,,例子；实例；事例,n
presumably,,大概；可能；据推测,adv
bonus,,奖金；红利；额外给予的东西,n
recognition,,认出；识别；承认；确认；认可；赏识；表彰；报偿,n
banquet,,宴会；盛宴,n
thrill,,非常兴奋；非常激动 n. 兴奋；激动；引起激动的事物,v
aisle,,过道；通道,n
convene,,开会；集合 vt. 召集,vi
arrangement,,整理；排列；安排；准备工作,n
revenue,,收入；收益；税收；岁入,n
solution,,解决；解决办法；溶液,n
monopoly,,垄断；专卖；垄断物；垄断商品；专卖商品,n
opponent,,对手；敌手；对抗者,n
accelerate,,使加快；使增速,vt
supplementary,,增补的；补充的,adj
grain,,谷物；谷粒；颗粒；少量；微量,n
credit,,信贷；赊欠；赞扬；荣誉；学分；信任 vt. 相信；把…记入贷方；把…归于,n
oxygen,,氧；氧气,n
intensive,,加强的；精耕细作的,adj
alter,,改变；变更；变动,vt
combine,,结合；联合；化合 n. 联合企业；联合收割机,v
ideal,,理想的；观念的；空想的 n. 理想；理想的东西,adj
occur,,发生；出现；存在；被想起；被想到,vi
illustrate,,说明,vt
hose,,软管；水龙带 vt. 用软管淋浇,n
definitive,,最可靠的；权威性的；决定性的,adj
streak,,飞跑；疾驶 n. 条纹；条痕；个性特征；一阵子；一连串 vt. 在…上加条纹,vi
pressure,,压；压强；压迫 vt. 对…施加压力；迫使；说服,n
dentist,,牙科医生,n
brood,,沉思；考虑；孵蛋 n. 一窝；全体孩子,vi
literacy,,识字；有文化；读写能力,n
originate,,起源于；来自；产生 vt. 创造；创始；开创,vi
specialist,,专家,n
background,,出身背景；经历；背景资料；背景；底子,n
millionaire,,百万富翁；大富翁,n
transit,,运输；载运,n
adolescent,,青春期的；青少年的 n. 青少年,adj
nonetheless,,尽管如此；依然；然而,adv
dispose,,去掉；销毁；处理；解决；使倾向于,v
petty,,小的；琐碎的；不重要的；气量小的；心胸狭窄的,adj
glow,,发光；燃烧 n. 白热光；脸红；激情,vi
sentiment,,意见；观点；感情；情绪,n
differentiation,,区别,n
constitution,,宪法；章程；组成；设立,n
patent,,专利的；受专利保护的 n. 专利；专利权 vt. 得到…的专利权,adj
cocaine,,可卡因；古柯碱,n
groove,,沟；槽,n
abundance,,大量；丰富；充足,n
racket,,喧嚷；吵闹；敲诈；勒索；诈骗；球拍,n
conceive,,构想出；设想；怀孕 vt. 想出；认为；怀,vi
sour,,酸的；馊的；酸味的；脾气坏的 v. 变酸；变馊；变得乖戾,adj
transform,,使改观；改革；变换；把…转换成,vt
napkin,,餐巾,n
reckless,,鲁莽的；不考虑后果的,adj
paradox,,似乎矛盾而正确的说法；自相矛盾的人,n
magnitude,,重要性；重大；巨大；广大,n
justification,,正当的理由；借口,n
genuine,,真的；真正的；真诚的,adj
execution,,死刑；实行；执行；履行；演奏；表演,n
immune,,免疫的；有免疫力的；不受影响的；免除的；豁免的,adj
brochure,,小册子,n
stern,,严厉的；严格的；严峻的 n. 船尾,adj
rotary,,旋转的；转动的,adj
compound,,复合的；化合的 n. 化合物；复合物；复合词 vt. 使恶化；加重；使化合；使合成,adj
dub,,给…起绰号；把…称为；为配音；译制,vt
masculine,,男性的；男子的；男子气的,adj
extraordinary,,非同寻常的；特别的,adj
witness,,证据；目击者；证人 vt. 目击；为…作证；证明,n
conventional,,普通的；习惯的；常规的；因循守旧的,adj
regulation,,规章；规则；管理；控制；调节,n
conform,,遵守；适应；顺从；相似；一致；符合,vi
circulation,,循环；流通；流传；传播；发行；发行量；流通,n
authentic,,真的；真正的；可靠的；可信的,adj
mere,,仅仅的；纯粹的,adj
accommodation,,住处；膳宿,n
evident,,明显的；明白的,adj
suburb,,郊区；郊外；近郊,n
pumpkin,,南瓜,n
annoy,,使恼怒；打搅,vt
profess,,表示；承认；宣称信仰,vt
psychological,,心理的,adj
credible,,可信的；可靠的,adj
empirical,,以经验为依据的；经验主义的；经验的,adj
commit,,犯；干；使承诺；把…托付给；调拨…供使用；拨出,vt
curb,,控制；约束 n. 控制；约束；路缘,vt
crash,,倒下；坠落；发出撞击声；垮台；破产 vt. 碰撞；砸碎；冲；闯 n. 碰撞；破裂声,vi
character,,性格；特性；性质；人物；角色；符号；字,n
reflect,,反映；显示；反射；映现；深思；考虑；反省,v
outfit,,全套服装；一组人；全套装备；全套工具,n
contribution,,贡献；促成作用；捐款；捐献物；稿件,n
ongoing,,持续的；继续的,adj
massacre,,大规模屠杀；残杀；彻底击败 n. 大屠杀；残杀；惨败,vt
reassure,,使放心,vt
bang,,猛击；猛撞；发出砰的一声；砰砰地响；砰地敲 n. 巨响；枪声；猛击,v
magnetic,,磁的；有吸引力的,adj
cholesterol,,胆固醇,n
orbit,,轨道 vt. 作轨道运行,n
band,,乐队；群；伙；带；条纹；波段 vt. 用带绑扎,n
negligible,,可忽略不计的；微不足道的,adj
setback,,挫折；倒退；失败,n
resident,,居住的；定居的；住校的；住院的 n. 居民；定居者；住院医生,adj
symbolic,,符号的；象征性的,adj
distinguish,,区别；辨别；识别；使杰出；使著名,vt
mall,,购物中心,n
module,,组件；模块；模件；舱,n
howl,,n&vi. 嗥叫；呼啸；吼叫；哀号,
execute,,将…处死；实施,vt
substantial,,可观的；大量的；物质的；坚固的；实质的；真实的,adj
benefit,,得益 n. 利益；恩惠；救济金；保险金；津贴 vt. 有益于,vi
booth,,小房间；公用电话亭；岗亭；售货棚；货摊,n
enthusiastic,,满腔热情的；热心的；极感兴趣的,adj
disastrous,,灾难性的；造成灾害的；极坏的；很糟的,adj
unique,,唯一的；独一无二的；极不寻常的；极好的,adj
processing,,处理,n
boost,,推动；促进；激励；替…做广告；宣扬；提高；使增长 n. 提高；增长；推动；激励,v
impulse,,冲动；一时的念头；推动；驱使；脉冲,n
sober,,未醉的；有节制的；严肃的；持重的；素淡的；暗淡的 v. 醒酒；清醒,adj
crystallize,,结晶；变得清晰而明确；使具体化,v
religious,,宗教的；笃信宗教的；虔诚的,adj
infectious,,传染的；有传染性的；有感染力的,adj
shelter,,掩蔽；躲避；庇护 n. 掩蔽处；躲避处；掩蔽；保护,v
prominent,,突出的；杰出的；突起的；凸出的,adj
expel,,把…除名；把…开除；驱逐；赶走；放逐；排出；喷出,vt
superiority,,优越；优等,n
outset,,开始；开端,n
latitude,,纬度；纬度地区；回旋余地；自由,n
scan,,细看；审视；浏览 n. 扫描,vt
association,,协会；团体；联合；交往,n
fundamental,,基础的；基本的 n. 基本原则,adj
eliminate,,消灭；消除；排除；淘汰,vt
cute,,漂亮的；娇小可爱的；聪明伶俐的；精明的,adj
entitle,,给…权利；给题名,vt
outline,,提纲；要点；外形；略图 vt. 概述；描…的外形,n
partition,,分隔物；隔墙；分割；划分 vt. 隔开；分割；瓜分,n
nominal,,名义上的；有名无实的；很少的；象征性的；名词性的,adj
excess,,过量的；额外的 n. 超越；过量；过度['3ks3s],adj
glance,,看一下 n. 一瞥,vi
perspective,,视角；观点；远景；景观；透视画法；透视图,n
galaxy,,星系；银河系；银河；一群,n
equality,,等同；平等；相等,n
destruction,,破坏；毁灭；消灭,n
rebellion,,反叛；反抗,n
expression,,词语；表达；表情,n
reaction,,反应；反作用,n
accordance,,一致；和谐；符合,n
weary,,厌烦；不耐烦 adj. 疲劳的；疲倦的；使人疲劳的；令人厌倦的,vi
appeal,,求助；诉请；要求；有吸引力 vt. 控诉；移交上级法院审理 n. 吸引力；呼吁；上诉,vi
swamp,,沼泽 vt. 淹没；浸没；难倒；压倒,n
entrepreneur,,企业家,n
dedicate,,题献词于上；把献给；把用于,vt
peninsula,,半岛,n
extensive,,广阔的；广泛的,adj
residential,,居住的；住宅的；寄宿的；住在住所的,adj
definitely,,一定地；明确地,adv
stab,,n&v. 刺；戳,
abandon,,离弃；丢弃；遗弃；抛弃；放弃,vt
collaboration,,合作；协作；勾结,n
inspire,,鼓舞；给…以灵感,vt
impart,,告知；透露；赋予；给予,vt
bureaucracy,,官僚主义；官僚作风；官僚机构；官僚制度；官僚,n
household,,家庭的；家喻户晓的 n. 家庭；户；家务,adj
glide,,滑行；滑动；滑翔,n
adverse,,不利的；有害的,adj
bulletin,,简明新闻；最新消息；公告；布告；公报；学报；期刊,n
devote,,将…奉献给；把…专用,vt
junction,,联结点；交叉点；枢纽,n
crumble,,崩溃；瓦解 vt. 弄碎,vi
agent,,代理人；代理商；政府代表；动因；原因；剂,n
abortion,,流产；堕胎,n
salvation,,拯救；解救；解救措施,n
instinct,,本能；直觉；生性,n
cannon,,加农炮；大炮；火炮,n
invest,,投资；投入；授予,v
reputation,,名誉；名气；名声,n
project,,伸出；投射；放映 n. 方案；计划；课题；项目；工程,v
shrug,,n&v. 耸肩,
arena,,表演场地；竞技场；活动场所,n
independence,,独立；自主；自立,n
shrub,,灌木,n
presentation,,提供；显示；外观；图像；授予；赠送；报告；介绍；表演,n
nominate,,提名；任命；推荐；指定,vt
loom,,阴森地逼近；隐现；即将来临 n. 织布机,vi
stationary,,固定的；静止不动的,adj
restrain,,阻止；控制；抑制；遏制,vt
awkward,,笨拙的；尴尬的；难操纵的；使用不便的；不灵巧的,adj
ruin,,毁坏 n. 毁灭；废墟,v
beforehand,,预先；事先,adv
formidable,,可怕的；令人敬畏的；难以克服的；难对付的,adj
impatient,,不耐烦的；急躁的；热切的；急切的,adj
invert,,使倒转；使倒置；使颠倒,vt
cradle,,摇篮；策源地；发源地 vt. 轻轻地抱；捧,n
discrete,,分离的；不相关联的,adj
assurance,,把握；信心；保证；表示保证的话；保险,n
psychiatrist,,精神科医生；精神病专家,n
squad,,班；小队；小组,n
disrupt,,使中断；扰乱,vt
scar,,留下伤痕 n. 伤疤；伤痕；创伤,v
sergeant,,中士；警官,n
vital,,生死攸关的；极其重要的；生命的；有生命力的,adj
eccentric,,古怪的；怪癖的；异乎寻常的 n. 古怪的人；怪癖的人,adj
