word,phonetic,translation,part_of_speech
volt,,伏特；伏,n
reality,,现实；实际；真实,n
stereotype,,陈规；老套；固定的模式；铅版 vt. 把…浇铸成铅版；对…形成固定看法,n
enroll,,入学；加入 vt. 招收；吸收,vi
offend,,冒犯；伤害…的感情；使厌恶；违反,vt
molecule,,分子,n
resign,,辞职 vt. 辞去；放弃；使听从；使顺从,vi
bathe,,洗澡；游泳,v
workman,,工人；劳动者；工匠,n
sophisticated,,老于世故的；高级的；精密的；复杂的；高雅的,adj
sunrise,,日出；朝霞,n
entertainment,,娱乐；文娱节目；表演会；招待；款待；请客,n
document,,公文；文件；证件 vt. 用文件等证明,n
starve,,挨饿；饿死,v
battery,,电池；蓄电池；排炮；炮组；一系列；一套,n
chase,,追逐；追赶；追求,v
accident,,意外；事故,n
marine,,海的；海生的；海事的；海军的；海运的 n. 海军陆战队士兵,adj
clay,,黏土；泥土；肉体,n
anyway,,无论如何；至少；不论以何种方式；无论从什么角度,adv
promote,,促进；增进；发扬；提升；宣传；推销,vt
routine,,例行的；常规的 n. 例行公事；惯例；惯常的程序,adj
attack,,攻击；打击；突然发作 vt. 攻击；进攻,n
humour,,幽默；诙谐；幽默感,n
divorce,,离婚；分离；脱离 n. 离婚；离异,v
currency,,通货；货币；通行；流行,n
canal,,运河；沟渠；管,n
attach,,缚；系；贴；附加；使依恋；使喜爱；使附属；认为有,vt
distribute,,分发；分送；分布,vt
ankle,,踝；踝关节,n
convict,,证明…有罪；宣判…有罪 n. 囚犯,vt
legislation,,法律；法规；立法；法律的制定,n
clause,,条款；从句；分句,n
quiz,,智力竞赛；问答比赛；小测验 vt. 考查；盘问,n
participate,,参与；参加；分享,vi
ingredient,,组成部分；成分；原料；要素；因素,n
surplus,,过剩的；多余的 n. 过剩；剩余；盈余,adj
correspondence,,信件；函件；通信；通信联系；符合；一致；相似,n
refresh,,振作精神；恢复活力,v
librarian,,图书馆管理员,n
intimate,,亲密的；个人的 n. 至交；密友 vt. 暗示；提示,adj
reporter,,记者,n
declaration,,宣布；宣告；宣言；声明；申报,n
disclose,,揭示；透露,v
religion,,宗教；宗教信仰,n
diagram,,图解；图表；简图,n
claw,,抓；撕 n. 爪；脚爪；螯,v
torture,,拷问；折磨 vt. 拷打,n
prayer,,祷告；祈祷；祷文；祈求；祈望,n
tragedy,,悲剧；惨事；惨案；悲剧艺术,n
charm,,迷人的特性；魅力；符咒；咒文 vt. 吸引；迷住,n
clap,,拍手；轻拍 n. 拍手；鼓掌,v
purple,,紫的 n. 紫色,adj
quit,,停止；放弃；离开；辞,vt
economical,,节约的；经济学的,adj
prosperous,,繁荣的；兴旺的,adj
polish,,磨光；修改；润色；使优美 n. 擦光剂,vt
cabinet,,橱；柜；内阁,n
chart,,图表；航海图 vt. 用图表表示；在图上表示,n
optical,,眼的；光学的；视觉的,adj
fashion,,样子；方式；时尚；流行款式,n
insurance,,保险；保险费,n
preface,,序言；前言；引言,n
principle,,原则；原理；道义；基本信念；信条,n
lid,,盖子；盖,n
tedious,,冗长乏味的；沉闷的,adj
source,,河的源头；根源；来源；出处,n
secure,,安全的；可靠的；牢固的；稳固的；无忧虑的；安心的 vt. 得到；获得；使安全；保卫；缚牢,adj
domestic,,本国的；家庭的；驯养的,adj
deception,,欺骗；诡计；骗局,n
basically,,基本上；从根本上说,adv
donation,,捐款；捐赠物；捐赠；赠送,n
avenue,,林荫道；道路；大街,n
immense,,巨大的；极好的,adj
budget,,规划；安排；编预算 adj. 低廉的；收费公道的 n. 预算；预算拨款,v
given,,规定的；特定的；假设的；已知的；有癖好的；有倾向的 prep. 考虑到,adj
hay,,干草,n
chest,,胸腔；胸膛；箱子,n
tension,,紧张；不安；拉紧；张力；拉力,n
definite,,明确的；肯定的,adj
reflection,,映像；倒影；反射；反映；表达；非议；沉思；反省,n
ultimate,,最后的；最终的 n. 终极；顶点,adj
campus,,校园；学校场地,n
adapt,,使适应；改编,vt
solicitor,,律师；法律顾问,n
cheerful,,快乐的；愉快的；使人感到愉快的,adj
merit,,长处；优点；价值；功劳；成绩 vt. 值得；应受,n
misunderstand,,误解；误会,vt
guilty,,内疚的；有罪的,adj
measure,,测量；度量；衡量 n. 分量；尺寸；量具；计量单位；量度；测量；措施；办法,vt
overall,,全面的；总体的；全部的,adj
receipt,,发票；收据；收入；进款；收到；接到,n
assume,,假定；假设；臆断；承担；担任；呈现,vt
pepper,,胡椒；胡椒粉 vt. 在…上撒；使布满,n
plural,,复数的 n. 复数,adj
doctoral,,博士的,adj
concept,,概念；观念；设想,n
resistant,,抵抗的；抗…的；耐…的,adj
effort,,努力；努力的成果,n
video,,录像的；电视的 n. 录像,adj
disaster,,灾难；灾祸；天灾；彻底的失败,n
agriculture,,农业；农学,n
weapon,,武器；兵器,n
grocer,,食品商；杂货商,n
stare,,n&vi. 盯；凝视,
painful,,疼痛的；引起疼痛的；困难的；令人不快的,adj
vote,,投票；表决 n. 票；选票；选举；投票；表决；表决结果；投票总数,v
steady,,稳定 adj. 稳的；平稳的；稳定的；持续的；稳固的,vi
enhance,,提高；增加；加强,vt
enclose,,围住；圈起；附上；把…装入信封,vt
convention,,习俗；惯例；公约；会议,n
disease,,病；疾病；不健全；弊端,n
center,,圆心；正中；中心,n
suspicion,,怀疑；疑心；猜疑；一点儿；少量,n
purchase,,买；购买 n. 购买；购买的物品,vt
refusal,,拒绝,n
technician,,技术员；技师,n
generic,,【生物】 属的；类的；一般的；普通的,adj
genius,,天才；天赋；天资；天才人物,n
alike,,一样地；相似地；同样程度地 adj. 同样的；相同的,adv
fund,,资金；基金；存款 vt. 为…提供资金,n
gravity,,重力；引力；严重性；严肃；庄重,n
typical,,典型的；代表性的,adj
quotation,,引文；引语；语录；报价；牌价；行情,n
finance,,筹措资金 n. 财政；金融；财源；财务情况,v
studio,,画室；摄影室；播音室；录音室；摄影棚,n
tray,,盘；托盘；碟,n
downward,,向下地 adj. 向下的,adv
cabbage,,洋白菜；卷心菜,n
regulate,,管理；控制；调整；调节,vt
palm,,手掌；掌状物；棕榈树,n
hydrogen,,氢,n
infant,,婴儿的；幼稚的 n. 婴儿,adj
hen,,母鸡；雌禽,n
whoever,,谁；无论谁；究竟是谁,pron
carbon,,碳,n
unload,,卸；卸货；下客；退出子弹；卸下胶卷,v
payment,,支付；支付的款项,n
specifically,,特别地；特定地；明确地；具体地,adv
controversial,,引起争论的；有争议的,adj
attain,,达到；获得；完成,vt
trap,,陷阱；捕捉器；圈套；诡计；困境 vt. 设陷阱捕捉；诱骗,n
gallery,,画廊；美术馆；楼座；旁听席；回廊；走廊,n
hardware,,五金器具；硬件,n
deputy,,副职；副手；代表；代理人,n
warmth,,暖和；温暖；热烈；热情；热心,n
supreme,,最高的；最大的；极度的；最重要的,adj
ambulance,,救护车；野战医院,n
priority,,优先；重点；优先考虑的事,n
slope,,倾斜 n. 倾斜；斜面,v
philosophy,,哲学；哲理；人生哲学,n
preventive,,预防性的,adj
creative,,创造性的；创作的,adj
junior,,年少的；资历较浅的 n. 晚辈；三年级学生,adj
allocate,,分配；分派；把…拨给,vt
provide,,提供；供给,vt
standpoint,,立场；观点,n
worship,,礼拜；崇拜；信奉 vt. 崇拜,n
lawn,,草地；草坪；草场,n
primary,,首要的；主要的；基本的；最初的；初级的,adj
log,,原木；木料；航海日志 vt. 正式记录,n
solar,,太阳的；日光的；太阳能的,adj
consume,,消费；吃完；喝光；毁灭；使着迷；充满,vt
formation,,形成；构成；形成物；队形；排列,n
layer,,层；层次,n
triangle,,三角,n
accidental,,偶然的；意外的,adj
assure,,使确信；确保；向…保证,vt
consult,,请教；查阅；商议,vt
theme,,主题；题目,n
smash,,粉碎；打烂；狠打；猛击；破灭；失败；猛撞；猛冲 n. 破碎；猛击；猛撞；轰动的演出；巨大的成功,v
merely,,仅仅；只不过,adv
contradiction,,矛盾；不一致；否认；反驳,n
fuss,,n&vi. 忙乱；大惊小怪；小题大做；烦恼；过于忧虑,
wealth,,财富；财产；丰富,n
editor,,编辑；编者；校订者,n
barrel,,桶；圆筒；枪管,n
means,,方法；手段；工具；金钱；财产,n
desire,,渴望；要求 n. 愿望；欲望,vt
survive,,活下来；幸存 vt. 从…逃出；幸免于；从中挺过来；比…活得长,vi
efficient,,效率高的；有能力的,adj
initial,,最初的；开始的 n. 首字母,adj
unfortunately,,不幸地,adv
consistent,,坚持的；一贯的；一致的；符合的,adj
reverse,,撤销；推翻；反向；倒转；彻底改变 adj. 反向的；相反的；倒转的 n. 相反；对立面；反面；背面；后面；挫折；逆境,v
heterogeneity,,异种；异质；不同成分,n
sword,,剑；刀,n
permanent,,永久的；固定的,adj
barely,,仅仅；只不过；几乎不,adv
summarize,,概括；概述；总结,vt
chap,,小伙子；男人；家伙,n
facility,,设备；容易；场所,n
beam,,梁；横梁；束；柱；笑容；喜色 vt. 面露喜色；定向发出；播送,n
alliance,,结盟；联盟,n
civilization,,文明；文化；开化,n
fiction,,小说；虚构；杜撰,n
possession,,有；所有；所有物,n
replace,,代替；取代；更换；调换；把…放回原处,vt
appointment,,任命；约定；约会；委任的职位,n
hip,,臀部；髋部,n
merry,,欢乐的；愉快的,adj
dam,,水坝；水堤；障碍物 vt. 筑堤挡住,n
pessimistic,,悲观的,adj
commander,,司令官；指挥员,n
bloom,,开花 n. 花；开花；开花期；青春焕发,v
major,,较大的；主要的；重大的 n. 少校；专业,adj
zone,,地区；区域；范围,n
emphasis,,强调；重点；重要性,n
interrupt,,打断；打扰；中断,v
feasible,,可行的；可能的,adj
prescribe,,开；吩咐采用；规定；指定,vt
potential,,潜在的；可能的 n. 潜力；潜能,adj
bean,,豆；蚕豆,n
accustomed,,惯常的；习惯的,adj
combination,,结合；联合；化合,n
obtain,,获得；通用；流行；存在,v
turbine,,叶轮机；汽轮机,n
repeatedly,,一再；再三；多次地,adv
curiosity,,好奇；好奇心；奇物；奇事；珍品,n
gross,,总的；严重的；粗俗的；臃肿的,adj
workshop,,车间；作坊；创作室；研讨会；讲习班,n
resist,,抵抗；反抗；抵制；抗；耐；忍住；拒受…的影响,v
liter,,升,n
format,,设计；安排；格式；样式；版式 vt. 使格式化,n
sacrifice,,牺牲；舍身；献祭；供奉 n. 牺牲；供奉；祭品,v
illegal,,不合法的；非法的,adj
stimulate,,刺激；激励；激发,vt
formal,,正式的；礼仪上的,adj
congratulate,,祝贺；向…道喜,vt
rainbow,,虹；彩虹,n
soak,,浸；泡,v
soar,,猛增；剧增；高飞；升腾；高涨；高耸；屹立,vi
salesman,,售货员；推销员,n
interference,,干涉；干预；阻碍,n
fibre,,纤维；纤维质,n
sustain,,保持；使持续下去；供养；维持；支持；支撑；经受；遭受,vt
entertain,,使欢乐；招待；请客,vt
altitude,,海拔；高度；高处,n
classify,,把…分类；把…分级,vt
ease,,容易；舒适 vt. 缓和,n
critical,,决定性的；批评的,adj
colony,,殖民地；侨居地；聚居地；群体；集群,n
mathematics,,数学,n
wagon,,四轮马车；大篷车；铁路货车；客货两用车,n
elsewhere,,在别处；向别处,adv
penetrate,,透入；渗入；进入；刺穿；洞察；了解,vt
principal,,最重要的；主要的 n. 负责人；校长；资本；本金；主要演员；主角,adj
tend,,照管；照料；护理 vt. 易于；往往会；趋向；倾向,vi
exceedingly,,极端地；非常,adv
specimen,,样本；标本；样品,n
relief,,轻松；宽慰；缓解；调剂；消遣；接替,n
dimension,,尺寸；尺度；方面；特点；面积；规模,n
introduction,,介绍；引进；引言,n
deserve,,应受；值得,vt
process,,过程；制作法；程序 vt. 加工；办理,n
philosopher,,哲学家；哲人,n
restore,,恢复；使回复；修复；整修；归还；交还,vt
therapy,,治疗；理疗,n
alternative,,两者选一的；供选择的；另类的 n. 替换物；选择；选择的自由,adj
banner,,横幅；旗；旗帜,n
concentration,,集中；专注；专心；浓缩；浓度,n
encounter,,遭遇；遇到 n. 遭遇,vt
soda,,碳酸钠；纯碱；汽水；苏打水,n
colleague,,同事；同僚,n
gratitude,,感激；感谢；感恩,n
approve,,赞成；称许；批准,vt
interaction,,相互作用；干扰,n
chew,,咀嚼；嚼碎,vt
interfere,,干涉；干预；妨碍,vi
apartment,,一套公寓房间,n
account,,说明原因；占 n. 记述；解释；账目,vi
uneasy,,心神不安的；忧虑的,adj
tolerate,,忍受；容忍；容许；承认,vt
developmental,,发展的,adj
stack,,堆；垛 vt. 堆积；堆放于,n
underline,,在…下面画线；强调；使…突出,vt
innocent,,清白的；幼稚的；没有恶意的,adj
compassion,,同情；怜悯,n
alphabet,,字母表；字母系统,n
parliament,,议会；国会,n
evaluation,,评价；估计,n
crack,,爆裂；噼啪地响；打；击 n. 裂缝；裂纹；破裂声,vi
bind,,捆绑；包扎；装订；约束；使结合；使黏合,vt
trim,,整齐的 vt. 使整齐,adj
appreciate,,重视；赏识；领会；体会；感谢；增值,vt
dental,,牙齿的；牙科的,adj
predictable,,可预料的,adj
diverse,,不一样的；相异的；多种多样的,adj
railway,,铁路,n
cube,,清澈透明的 n. 立方形；立方,adj
rally,,集合；团结；恢复；重新振作 n. 集会；公路汽车赛,v
prime,,首要的；最好的 n. 青春；全盛时期 vt. 使准备好,adj
happen,,发生；碰巧；恰好,vi
festival,,节日；音乐节,n
mild,,温柔的；温暖的；轻微的,adj
profile,,侧面；人物简介；轮廓；形象；姿态；引人注目的状态 vt. 为…描绘；写…的传略,n
loyal,,忠诚的；忠心的,adj
preference,,喜爱；偏爱；偏爱的事物；优先,n
impact,,影响；作用；冲击,n
opportunity,,机会；良机,n
active,,活跃的；积极的；主动的；起作用的,adj
dorm,,宿舍,n
whichever,,pron&adj. 无论哪个；无论哪些,
court,,法院；法庭；庭院；宫廷；球场,n
venture,,冒险；敢于 n. 风险投资；风险项目,v
mill,,磨；碾 n. 磨坊；碾磨机；制造厂；工厂,v
bucket,,水桶；吊桶；铲斗,n
senior,,资格较老的；地位较高的；年长的 n. 较年长者；毕业班学生,adj
dose,,剂量；用量；一剂,n
route,,路线；路程,n
enthusiasm,,热情；热心；热忱；巨大兴趣,n
flexible,,易弯曲的；灵活的,adj
adult,,成年的；成年人的；适宜于成年人的 n. 成年人,adj
attitude,,态度；看法；姿势,n
relative,,有关系的；相对的 n. 亲属；亲戚,adj
organ,,器官；机构；管风琴；新闻媒介,n
average,,平均的；平常的 v. 平均 n. 平均数；平均,adj
treatment,,待遇；治疗；疗法；对待；处理,n
compare,,比较；对照；把…比作,vt
pluralism,,多重性；兼职；兼任,n
influential,,有影响的；有权势的,adj
shiver,,n&vi. 战栗；颤抖,
bible,,圣经,n
liquor,,酒；烈性酒,n
honourable,,光荣的；可敬的；正直的,adj
characteristic,,特有的；典型的 n. 特性,adj
transparent,,透明的；易识破的；明显的；清楚的,adj
interior,,内部的；内地的 n. 内部,adj
rouse,,惊起；唤起；唤醒,vt
journal,,日报；杂志；日志,n
grasp,,抓紧；握紧；理解 n. 抓；理解,vt
involvement,,连累；包含,n
